session,voie,sexe,statut_du_candidat,academie,serie,inscrits,presents,admis_au_1er_groupe,refuses_au_1er_groupe,ajournes_passant_les_epreuves_du_rattrapage,admis_au_rattrapage,refuses_au_rattrapage,admis_totaux,mention_tb_avec_les_felicitations,mention_tb_sans_les_felicitations,mention_b,mention_ab,sans_mention,refuses_totaux
2025,bac_professionnel,F,individuel,amiens,pro_serv,40,26,15,9,2,1,1,16,0,1,2,5,8,10
2025,bac_professionnel,F,individuel,besancon,pro_prod,5,4,1,2,1,1,0,2,0,0,0,0,2,2
2025,bac_professionnel,F,individuel,besancon,pro_serv,13,11,6,4,1,1,0,7,0,0,0,2,5,4
2025,bac_professionnel,F,individuel,bordeaux,pro_prod,5,4,4,0,0,0,0,4,0,0,0,0,4,0
2025,bac_professionnel,F,individuel,bordeaux,pro_serv,31,17,7,10,0,0,0,7,0,0,0,1,6,10
2025,bac_professionnel,F,individuel,clermont-ferrand,pro_serv,9,7,4,2,1,1,0,5,0,0,0,0,5,2
2025,bac_professionnel,F,individuel,corse,pro_prod,11,8,6,2,0,0,0,6,0,0,0,1,5,2
2025,bac_professionnel,F,individuel,corse,pro_serv,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2025,bac_professionnel,F,individuel,creteil,pro_prod,8,6,3,3,0,0,0,3,0,0,0,1,2,3
2025,bac_professionnel,F,individuel,creteil,pro_serv,110,73,28,40,5,3,2,31,0,0,0,6,25,42
2025,bac_professionnel,F,individuel,dijon,pro_prod,8,6,5,1,0,0,0,5,0,0,0,0,5,1
2025,bac_professionnel,F,individuel,dijon,pro_serv,17,8,3,4,1,0,1,3,0,0,0,1,2,5
2025,bac_professionnel,F,individuel,grenoble,pro_prod,10,7,5,2,0,0,0,5,0,0,0,0,5,2
2025,bac_professionnel,F,individuel,grenoble,pro_serv,43,23,13,7,3,2,1,15,0,0,1,1,13,8
2025,bac_professionnel,F,individuel,guadeloupe,pro_serv,11,8,5,3,0,0,0,5,0,0,0,1,4,3
2025,bac_professionnel,F,individuel,guyane,pro_prod,10,9,5,4,0,0,0,5,0,0,0,0,5,4
2025,bac_professionnel,F,individuel,guyane,pro_serv,39,28,7,16,5,3,2,10,0,0,0,1,9,18
2025,bac_professionnel,F,individuel,la_reunion,pro_prod,9,8,7,1,0,0,0,7,0,0,0,0,7,1
2025,bac_professionnel,F,individuel,la_reunion,pro_serv,9,6,1,4,1,0,1,1,0,0,0,1,0,5
2025,bac_professionnel,F,individuel,lille,pro_prod,6,6,3,3,0,0,0,3,0,0,0,0,3,3
2025,bac_professionnel,F,individuel,lille,pro_serv,26,13,4,8,1,1,0,5,0,0,0,1,4,8
2025,bac_professionnel,F,individuel,limoges,pro_prod,7,7,5,2,0,0,0,5,0,0,0,0,5,2
2025,bac_professionnel,F,individuel,limoges,pro_serv,3,2,1,1,0,0,0,1,0,0,0,0,1,1
2025,bac_professionnel,F,individuel,lyon,pro_prod,21,17,8,6,3,2,1,10,0,1,2,0,7,7
2025,bac_professionnel,F,individuel,lyon,pro_serv,46,34,19,14,1,1,0,20,0,1,1,4,14,14
2025,bac_professionnel,F,individuel,martinique,pro_prod,2,2,0,2,0,0,0,0,0,0,0,0,0,2
2025,bac_professionnel,F,individuel,martinique,pro_serv,15,12,7,4,1,1,0,8,0,0,1,0,7,4
2025,bac_professionnel,F,individuel,mayotte,pro_prod,3,2,0,2,0,0,0,0,0,0,0,0,0,2
2025,bac_professionnel,F,individuel,mayotte,pro_serv,26,25,1,18,6,1,5,2,0,0,0,0,2,23
2025,bac_professionnel,F,individuel,montpellier,pro_prod,10,8,7,1,0,0,0,7,0,0,0,0,7,1
2025,bac_professionnel,F,individuel,montpellier,pro_serv,38,28,12,15,1,1,0,13,0,0,0,1,12,15
2025,bac_professionnel,F,individuel,nancy-metz,pro_prod,11,8,5,3,0,0,0,5,0,0,0,0,5,3
2025,bac_professionnel,F,individuel,nancy-metz,pro_serv,21,15,9,5,1,1,0,10,0,0,1,1,8,5
2025,bac_professionnel,F,individuel,nantes,pro_prod,18,11,6,4,1,0,1,6,0,0,0,0,6,5
2025,bac_professionnel,F,individuel,nantes,pro_serv,46,31,12,16,3,2,1,14,0,0,0,3,11,17
2025,bac_professionnel,F,individuel,nice,pro_prod,12,9,4,4,1,1,0,5,0,0,1,0,4,4
2025,bac_professionnel,F,individuel,nice,pro_serv,33,14,6,7,1,0,1,6,0,1,0,0,5,8
2025,bac_professionnel,F,individuel,normandie,pro_prod,8,5,3,2,0,0,0,3,0,0,0,0,3,2
2025,bac_professionnel,F,individuel,normandie,pro_serv,34,23,9,12,2,1,1,10,0,0,0,1,9,13
2025,bac_professionnel,F,individuel,orleans-tours,pro_prod,10,7,6,1,0,0,0,6,0,0,0,1,5,1
2025,bac_professionnel,F,individuel,orleans-tours,pro_serv,67,45,21,16,8,4,4,25,0,0,5,4,16,20
2025,bac_professionnel,F,individuel,paris,pro_prod,14,12,11,0,1,0,1,11,2,1,0,0,8,1
2025,bac_professionnel,F,individuel,paris,pro_serv,29,21,6,14,1,0,1,6,0,0,0,1,5,15
2025,bac_professionnel,F,individuel,poitiers,pro_prod,6,6,4,2,0,0,0,4,0,0,0,1,3,2
2025,bac_professionnel,F,individuel,poitiers,pro_serv,6,4,1,3,0,0,0,1,0,0,0,0,1,3
2025,bac_professionnel,F,individuel,reims,pro_prod,4,1,1,0,0,0,0,1,0,0,0,0,1,0
2025,bac_professionnel,F,individuel,reims,pro_serv,13,10,4,5,1,1,0,5,0,0,0,0,5,5
2025,bac_professionnel,F,individuel,rennes,pro_prod,8,7,7,0,0,0,0,7,0,0,0,1,6,0
2025,bac_professionnel,F,individuel,rennes,pro_serv,27,15,6,6,3,1,2,7,0,0,0,2,5,8
2025,bac_professionnel,F,individuel,strasbourg,pro_prod,4,3,1,2,0,0,0,1,0,0,0,0,1,2
2025,bac_professionnel,F,individuel,strasbourg,pro_serv,33,25,8,14,3,2,1,10,0,0,0,4,6,15
2025,bac_professionnel,F,individuel,toulouse,pro_prod,5,1,1,0,0,0,0,1,0,0,0,1,0,0
2025,bac_professionnel,F,individuel,toulouse,pro_serv,34,24,11,12,1,1,0,12,0,0,0,2,10,12
2025,bac_professionnel,F,individuel,versailles,pro_prod,10,5,5,0,0,0,0,5,0,0,0,1,4,0
2025,bac_professionnel,F,individuel,versailles,pro_serv,107,62,19,36,7,2,5,21,0,0,0,2,19,41
2025,bac_professionnel,F,scolaire,aix-marseille,pro_prod,430,427,365,54,8,7,1,372,3,29,70,135,135,55
2025,bac_professionnel,F,scolaire,aix-marseille,pro_serv,2888,2884,2474,302,108,76,32,2550,10,122,572,959,887,334
2025,bac_professionnel,F,scolaire,amiens,pro_prod,447,444,380,55,9,6,3,386,0,33,74,130,149,58
2025,bac_professionnel,F,scolaire,amiens,pro_serv,2259,2256,1819,340,97,67,30,1886,15,118,410,674,669,370
2025,bac_professionnel,F,scolaire,besancon,pro_prod,323,322,271,47,4,3,1,274,1,15,65,86,107,48
2025,bac_professionnel,F,scolaire,besancon,pro_serv,1130,1124,958,125,41,28,13,986,5,51,200,372,358,138
2025,bac_professionnel,F,scolaire,bordeaux,pro_prod,775,769,686,72,11,8,3,694,5,46,144,254,245,75
2025,bac_professionnel,F,scolaire,bordeaux,pro_serv,3145,3139,2755,297,87,59,28,2814,9,185,654,1039,927,325
2025,bac_professionnel,F,scolaire,clermont-ferrand,pro_prod,457,449,382,57,10,7,3,389,3,27,58,129,172,60
2025,bac_professionnel,F,scolaire,clermont-ferrand,pro_serv,1238,1236,1066,138,32,18,14,1084,3,49,222,430,380,152
2025,bac_professionnel,F,scolaire,corse,pro_prod,42,41,38,3,0,0,0,38,0,3,6,22,7,3
2025,bac_professionnel,F,scolaire,corse,pro_serv,196,196,162,30,4,3,1,165,2,16,37,52,58,31
2025,bac_professionnel,F,scolaire,creteil,pro_prod,534,531,436,79,16,13,3,449,8,45,102,143,151,82
2025,bac_professionnel,F,scolaire,creteil,pro_serv,5066,5060,4176,670,214,154,60,4330,19,247,961,1568,1535,730
2025,bac_professionnel,F,scolaire,dijon,pro_prod,407,405,341,55,9,5,4,346,4,25,83,122,112,59
2025,bac_professionnel,F,scolaire,dijon,pro_serv,1400,1395,1203,139,53,32,21,1235,6,71,259,433,466,160
2025,bac_professionnel,F,scolaire,grenoble,pro_prod,802,795,709,83,3,2,1,711,3,54,166,258,230,84
2025,bac_professionnel,F,scolaire,grenoble,pro_serv,2911,2907,2508,315,84,57,27,2565,14,147,602,943,859,342
2025,bac_professionnel,F,scolaire,guadeloupe,pro_prod,118,115,90,23,2,1,1,91,0,10,22,29,30,24
2025,bac_professionnel,F,scolaire,guadeloupe,pro_serv,621,616,504,71,41,35,6,539,3,24,100,188,224,77
2025,bac_professionnel,F,scolaire,guyane,pro_prod,163,160,99,42,19,8,11,107,0,2,8,34,63,53
2025,bac_professionnel,F,scolaire,guyane,pro_serv,721,719,484,158,77,48,29,532,1,17,81,170,263,187
2025,bac_professionnel,F,scolaire,la_reunion,pro_prod,198,196,154,37,5,3,2,157,2,11,28,56,60,39
2025,bac_professionnel,F,scolaire,la_reunion,pro_serv,1398,1395,1126,190,79,54,25,1180,7,42,221,411,499,215
2025,bac_professionnel,F,scolaire,lille,pro_prod,738,735,608,106,21,15,6,623,4,44,155,210,210,112
2025,bac_professionnel,F,scolaire,lille,pro_serv,4827,4823,3968,684,171,110,61,4078,16,248,911,1552,1351,745
2025,bac_professionnel,F,scolaire,limoges,pro_prod,185,183,161,20,2,2,0,163,1,17,25,52,68,20
2025,bac_professionnel,F,scolaire,limoges,pro_serv,569,568,483,63,22,16,6,499,2,21,87,208,181,69
2025,bac_professionnel,F,scolaire,lyon,pro_prod,708,707,602,94,11,9,2,611,2,44,117,222,226,96
2025,bac_professionnel,F,scolaire,lyon,pro_serv,3099,3092,2682,302,108,84,24,2766,11,156,651,1055,893,326
2025,bac_professionnel,F,scolaire,martinique,pro_prod,127,126,106,13,7,7,0,113,1,1,26,47,38,13
2025,bac_professionnel,F,scolaire,martinique,pro_serv,467,464,368,74,22,17,5,385,1,19,84,131,150,79
2025,bac_professionnel,F,scolaire,mayotte,pro_prod,62,62,51,11,0,0,0,51,0,1,9,25,16,11
2025,bac_professionnel,F,scolaire,mayotte,pro_serv,721,721,548,135,38,24,14,572,1,15,85,228,243,149
2025,bac_professionnel,F,scolaire,montpellier,pro_prod,625,622,547,63,12,10,2,557,3,28,128,197,201,65
2025,bac_professionnel,F,scolaire,montpellier,pro_serv,2739,2732,2367,272,93,73,20,2440,17,170,558,864,831,292
2025,bac_professionnel,F,scolaire,nancy-metz,pro_prod,496,489,412,66,11,10,1,422,10,37,99,136,140,67
2025,bac_professionnel,F,scolaire,nancy-metz,pro_serv,2438,2436,2100,217,119,76,43,2176,15,147,563,789,662,260
2025,bac_professionnel,F,scolaire,nantes,pro_prod,1125,1117,994,110,13,11,2,1005,3,71,228,381,322,112
2025,bac_professionnel,F,scolaire,nantes,pro_serv,3912,3903,3513,300,90,67,23,3580,19,252,906,1288,1115,323
2025,bac_professionnel,F,scolaire,nice,pro_prod,321,320,285,32,3,3,0,288,0,24,68,92,104,32
2025,bac_professionnel,F,scolaire,nice,pro_serv,1717,1711,1475,166,70,57,13,1532,5,100,356,547,524,179
2025,bac_professionnel,F,scolaire,normandie,pro_prod,839,832,706,115,11,6,5,712,2,57,144,230,279,120
2025,bac_professionnel,F,scolaire,normandie,pro_serv,3114,3108,2660,338,110,77,33,2737,7,124,574,1032,1000,371
2025,bac_professionnel,F,scolaire,orleans-tours,pro_prod,645,638,538,92,8,7,1,545,3,40,121,171,210,93
2025,bac_professionnel,F,scolaire,orleans-tours,pro_serv,2508,2504,2154,271,79,53,26,2207,11,125,486,828,757,297
2025,bac_professionnel,F,scolaire,paris,pro_prod,289,287,251,30,6,4,2,255,6,26,67,87,69,32
2025,bac_professionnel,F,scolaire,paris,pro_serv,1216,1214,1015,160,39,24,15,1039,11,92,277,367,292,175
2025,bac_professionnel,F,scolaire,poitiers,pro_prod,564,558,491,58,9,7,2,498,2,44,115,153,184,60
2025,bac_professionnel,F,scolaire,poitiers,pro_serv,1430,1426,1237,137,52,33,19,1270,7,68,308,446,441,156
2025,bac_professionnel,F,scolaire,reims,pro_prod,324,324,261,53,10,8,2,269,0,23,47,101,98,55
2025,bac_professionnel,F,scolaire,reims,pro_serv,1316,1315,1073,175,67,41,26,1114,3,49,244,407,411,201
2025,bac_professionnel,F,scolaire,rennes,pro_prod,1053,1047,942,94,11,5,6,947,4,65,219,335,324,100
2025,bac_professionnel,F,scolaire,rennes,pro_serv,3240,3227,2934,223,70,52,18,2986,12,198,678,1179,919,241
2025,bac_professionnel,F,scolaire,strasbourg,pro_prod,254,254,208,40,6,5,1,213,6,20,54,65,68,41
2025,bac_professionnel,F,scolaire,strasbourg,pro_serv,1718,1716,1465,187,64,47,17,1512,9,96,378,520,509,204
2025,bac_professionnel,F,scolaire,toulouse,pro_prod,765,757,677,74,6,3,3,680,9,46,143,244,238,77
2025,bac_professionnel,F,scolaire,toulouse,pro_serv,2661,2653,2330,216,107,71,36,2401,12,160,520,917,792,252
2025,bac_professionnel,F,scolaire,versailles,pro_prod,621,619,503,93,23,18,5,521,5,42,127,184,163,98
2025,bac_professionnel,F,scolaire,versailles,pro_serv,5131,5124,4190,696,238,152,86,4342,21,279,978,1562,1502,782
2025,bac_professionnel,M,apprentissage,aix-marseille,pro_prod,664,642,531,81,30,18,12,549,5,39,110,175,220,93
2025,bac_professionnel,M,apprentissage,aix-marseille,pro_serv,167,159,125,30,4,3,1,128,1,6,24,47,50,31
2025,bac_professionnel,M,apprentissage,amiens,pro_prod,623,621,528,61,32,19,13,547,9,53,120,187,178,74
2025,bac_professionnel,M,apprentissage,amiens,pro_serv,122,120,101,14,5,3,2,104,0,6,22,41,35,16
2025,bac_professionnel,M,apprentissage,besancon,pro_prod,609,605,517,60,28,18,10,535,4,35,136,179,181,70
2025,bac_professionnel,M,apprentissage,besancon,pro_serv,84,83,68,12,3,2,1,70,0,2,14,20,34,13
2025,bac_professionnel,M,apprentissage,bordeaux,pro_prod,866,854,714,98,42,30,12,744,11,54,156,233,290,110
2025,bac_professionnel,M,apprentissage,bordeaux,pro_serv,198,195,148,40,7,4,3,152,0,9,39,54,50,43
2025,bac_professionnel,M,apprentissage,clermont-ferrand,pro_prod,521,516,427,55,34,21,13,448,10,28,82,138,190,68
2025,bac_professionnel,M,apprentissage,clermont-ferrand,pro_serv,80,80,57,18,5,2,3,59,0,0,9,25,25,21
2025,bac_professionnel,M,apprentissage,corse,pro_prod,35,33,31,1,1,1,0,32,0,1,9,10,12,1
2025,bac_professionnel,M,apprentissage,corse,pro_serv,14,14,12,1,1,0,1,12,0,0,2,4,6,2
2025,bac_professionnel,M,apprentissage,creteil,pro_prod,946,925,725,134,66,41,25,766,22,52,137,258,297,159
2025,bac_professionnel,M,apprentissage,creteil,pro_serv,165,163,117,30,16,9,7,126,1,8,22,43,52,37
2025,bac_professionnel,M,apprentissage,dijon,pro_prod,670,661,571,64,26,14,12,585,6,29,106,200,244,76
2025,bac_professionnel,M,apprentissage,dijon,pro_serv,77,76,62,7,7,4,3,66,1,4,14,28,19,10
2025,bac_professionnel,M,apprentissage,grenoble,pro_prod,1331,1321,1153,110,58,46,12,1199,14,83,285,437,380,122
2025,bac_professionnel,M,apprentissage,grenoble,pro_serv,271,269,217,35,17,11,6,228,1,13,43,82,89,41
2025,bac_professionnel,M,apprentissage,guadeloupe,pro_prod,24,23,17,3,3,1,2,18,0,0,5,5,8,5
2025,bac_professionnel,M,apprentissage,guadeloupe,pro_serv,16,11,7,3,1,1,0,8,0,1,1,4,2,3
2025,bac_professionnel,M,apprentissage,guyane,pro_serv,20,15,5,9,1,0,1,5,0,0,0,0,5,10
2025,bac_professionnel,M,apprentissage,la_reunion,pro_prod,59,55,43,7,5,2,3,45,0,3,11,18,13,10
2025,bac_professionnel,M,apprentissage,la_reunion,pro_serv,6,6,3,3,0,0,0,3,0,0,0,2,1,3
2025,bac_professionnel,M,apprentissage,lille,pro_prod,1251,1233,1012,159,62,41,21,1053,19,81,215,338,400,180
2025,bac_professionnel,M,apprentissage,lille,pro_serv,172,157,118,30,9,6,3,124,0,7,26,49,42,33
2025,bac_professionnel,M,apprentissage,limoges,pro_prod,242,240,196,28,16,11,5,207,3,13,33,75,83,33
2025,bac_professionnel,M,apprentissage,limoges,pro_serv,55,55,44,8,3,2,1,46,0,2,9,14,21,9
2025,bac_professionnel,M,apprentissage,lyon,pro_prod,1136,1129,1007,90,32,16,16,1023,11,77,230,400,305,106
2025,bac_professionnel,M,apprentissage,lyon,pro_serv,238,231,184,31,16,13,3,197,0,12,41,76,68,34
2025,bac_professionnel,M,apprentissage,martinique,pro_prod,60,52,27,22,3,2,1,29,0,4,4,8,13,23
2025,bac_professionnel,M,apprentissage,martinique,pro_serv,10,8,2,4,2,2,0,4,0,0,1,1,2,4
2025,bac_professionnel,M,apprentissage,mayotte,pro_prod,13,13,12,1,0,0,0,12,0,0,3,7,2,1
2025,bac_professionnel,M,apprentissage,mayotte,pro_serv,11,11,5,6,0,0,0,5,0,0,1,1,3,6
2025,bac_professionnel,M,apprentissage,montpellier,pro_prod,516,512,421,66,25,14,11,435,7,37,97,135,159,77
2025,bac_professionnel,M,apprentissage,montpellier,pro_serv,91,91,64,22,5,4,1,68,0,2,7,27,32,23
2025,bac_professionnel,M,apprentissage,nancy-metz,pro_prod,811,796,628,129,39,27,12,655,7,54,133,210,251,141
2025,bac_professionnel,M,apprentissage,nancy-metz,pro_serv,113,111,79,23,9,8,1,87,0,5,18,29,35,24
2025,bac_professionnel,M,apprentissage,nantes,pro_prod,2006,1998,1756,167,75,49,26,1805,9,85,356,664,691,193
2025,bac_professionnel,M,apprentissage,nantes,pro_serv,418,417,345,46,26,21,5,366,0,20,67,135,144,51
2025,bac_professionnel,M,apprentissage,nice,pro_prod,356,349,277,51,21,13,8,290,3,26,52,95,114,59
2025,bac_professionnel,M,apprentissage,nice,pro_serv,73,68,52,13,3,1,2,53,0,1,9,19,24,15
2025,bac_professionnel,M,apprentissage,normandie,pro_prod,1464,1455,1241,156,58,41,17,1282,21,74,279,427,481,173
2025,bac_professionnel,M,apprentissage,normandie,pro_serv,189,188,139,41,8,6,2,145,0,8,36,44,57,43
2025,bac_professionnel,M,apprentissage,orleans-tours,pro_prod,933,924,752,124,48,33,15,785,1,37,140,264,343,139
2025,bac_professionnel,M,apprentissage,orleans-tours,pro_serv,156,148,115,29,4,3,1,118,0,5,19,44,50,30
2025,bac_professionnel,M,apprentissage,paris,pro_prod,314,307,267,25,15,12,3,279,5,29,65,93,87,28
2025,bac_professionnel,M,apprentissage,paris,pro_serv,186,171,130,35,6,4,2,134,0,6,25,46,57,37
2025,bac_professionnel,M,apprentissage,poitiers,pro_prod,713,701,581,89,31,19,12,600,5,27,131,212,225,101
2025,bac_professionnel,M,apprentissage,poitiers,pro_serv,163,158,123,26,9,7,2,130,0,4,25,47,54,28
2025,bac_professionnel,M,apprentissage,reims,pro_prod,399,396,298,72,26,17,9,315,2,22,50,94,147,81
2025,bac_professionnel,M,apprentissage,reims,pro_serv,47,46,40,5,1,0,1,40,0,5,9,14,12,6
2025,bac_professionnel,M,apprentissage,rennes,pro_prod,1104,1094,936,115,43,24,19,960,7,42,161,325,425,134
2025,bac_professionnel,M,apprentissage,rennes,pro_serv,226,222,164,34,24,16,8,180,0,13,39,60,68,42
2025,bac_professionnel,M,apprentissage,strasbourg,pro_prod,751,750,632,75,43,28,15,660,5,46,153,256,200,90
2025,bac_professionnel,M,apprentissage,strasbourg,pro_serv,150,150,127,18,5,4,1,131,1,17,32,45,36,19
2025,bac_professionnel,M,apprentissage,toulouse,pro_prod,894,886,747,95,44,32,12,779,16,72,193,273,225,107
2025,bac_professionnel,M,apprentissage,toulouse,pro_serv,143,142,115,21,6,4,2,119,3,4,26,33,53,23
2025,bac_professionnel,M,apprentissage,versailles,pro_prod,1226,1211,970,149,92,59,33,1029,12,87,223,306,401,182
2025,bac_professionnel,M,apprentissage,versailles,pro_serv,340,331,241,59,31,22,9,263,2,10,42,75,134,68
2025,bac_professionnel,M,enseignement_a_distance,aix-marseille,pro_prod,2,1,1,0,0,0,0,1,0,0,1,0,0,0
2025,bac_professionnel,M,enseignement_a_distance,aix-marseille,pro_serv,13,7,4,3,0,0,0,4,0,0,0,2,2,3
2025,bac_professionnel,M,enseignement_a_distance,bordeaux,pro_prod,2,1,1,0,0,0,0,1,0,1,0,0,0,0
2025,bac_professionnel,M,enseignement_a_distance,bordeaux,pro_serv,20,11,5,5,1,1,0,6,0,1,0,2,3,5
2025,bac_professionnel,M,enseignement_a_distance,corse,pro_prod,1,1,1,0,0,0,0,1,0,1,0,0,0,0
2025,bac_professionnel,M,enseignement_a_distance,creteil,pro_prod,4,2,0,2,0,0,0,0,0,0,0,0,0,2
2025,bac_professionnel,M,enseignement_a_distance,creteil,pro_serv,19,11,5,4,2,2,0,7,0,1,0,1,5,4
2025,bac_professionnel,M,enseignement_a_distance,dijon,pro_prod,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2025,bac_professionnel,M,enseignement_a_distance,dijon,pro_serv,2,2,2,0,0,0,0,2,0,0,0,1,1,0
2025,bac_professionnel,M,enseignement_a_distance,grenoble,pro_prod,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2025,bac_professionnel,M,enseignement_a_distance,grenoble,pro_serv,9,6,5,1,0,0,0,5,0,0,0,2,3,1
2025,bac_professionnel,M,enseignement_a_distance,guadeloupe,pro_serv,2,1,0,0,1,1,0,1,0,0,0,0,1,0
2025,bac_professionnel,M,enseignement_a_distance,guyane,pro_serv,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2025,bac_professionnel,M,enseignement_a_distance,lille,pro_serv,3,3,1,2,0,0,0,1,0,0,0,0,1,2
2025,bac_professionnel,M,enseignement_a_distance,montpellier,pro_prod,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2025,bac_professionnel,M,enseignement_a_distance,montpellier,pro_serv,7,5,3,2,0,0,0,3,0,0,0,2,1,2
2025,bac_professionnel,M,enseignement_a_distance,nancy-metz,pro_serv,3,3,2,1,0,0,0,2,0,0,0,1,1,1
2025,bac_professionnel,M,enseignement_a_distance,nantes,pro_serv,4,3,1,2,0,0,0,1,0,0,0,0,1,2
2025,bac_professionnel,M,enseignement_a_distance,nice,pro_prod,1,1,1,0,0,0,0,1,0,0,0,1,0,0
2025,bac_professionnel,M,enseignement_a_distance,nice,pro_serv,14,11,7,4,0,0,0,7,0,0,1,2,4,4
2025,bac_professionnel,M,enseignement_a_distance,normandie,pro_prod,3,3,2,1,0,0,0,2,0,1,1,0,0,1
2025,bac_professionnel,M,enseignement_a_distance,normandie,pro_serv,6,6,2,3,1,0,1,2,0,0,0,1,1,4
2025,bac_professionnel,M,enseignement_a_distance,paris,pro_serv,3,2,0,2,0,0,0,0,0,0,0,0,0,2
2025,bac_professionnel,M,enseignement_a_distance,poitiers,pro_serv,6,4,2,2,0,0,0,2,0,0,0,0,2,2
2025,bac_professionnel,M,enseignement_a_distance,reims,pro_serv,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,bac_professionnel,M,enseignement_a_distance,rennes,pro_serv,5,5,3,2,0,0,0,3,0,1,0,1,1,2
2025,bac_professionnel,M,enseignement_a_distance,strasbourg,pro_serv,2,1,0,1,0,0,0,0,0,0,0,0,0,1
2025,bac_professionnel,M,enseignement_a_distance,toulouse,pro_prod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,bac_professionnel,M,enseignement_a_distance,toulouse,pro_serv,12,10,1,8,1,0,1,1,0,0,0,0,1,9
2025,bac_professionnel,M,enseignement_a_distance,versailles,pro_prod,5,3,3,0,0,0,0,3,0,0,2,0,1,0
2025,bac_professionnel,M,enseignement_a_distance,versailles,pro_serv,26,15,9,5,1,1,0,10,0,0,0,5,5,5
2025,bac_professionnel,M,formation_continue,aix-marseille,pro_prod,22,21,16,1,4,4,0,20,3,4,3,3,7,1
2025,bac_professionnel,M,formation_continue,aix-marseille,pro_serv,16,14,10,3,1,1,0,11,0,0,1,4,6,3
2025,bac_professionnel,M,formation_continue,amiens,pro_prod,9,9,9,0,0,0,0,9,0,3,2,4,0,0
2025,bac_professionnel,M,formation_continue,besancon,pro_serv,3,3,3,0,0,0,0,3,0,1,1,1,0,0
2025,bac_professionnel,M,formation_continue,bordeaux,pro_prod,30,28,24,4,0,0,0,24,1,8,5,4,6,4
2025,bac_professionnel,M,formation_continue,bordeaux,pro_serv,14,14,9,4,1,1,0,10,1,1,1,2,5,4
2025,bac_professionnel,M,formation_continue,clermont-ferrand,pro_prod,13,10,10,0,0,0,0,10,0,1,2,0,7,0
2025,bac_professionnel,M,formation_continue,clermont-ferrand,pro_serv,2,2,1,1,0,0,0,1,0,1,0,0,0,1
2025,bac_professionnel,M,formation_continue,corse,pro_prod,3,2,2,0,0,0,0,2,0,0,0,1,1,0
2025,bac_professionnel,M,formation_continue,creteil,pro_prod,78,76,62,13,1,0,1,62,0,13,19,16,14,14
2025,bac_professionnel,M,formation_continue,creteil,pro_serv,10,10,8,2,0,0,0,8,0,1,4,2,1,2
2025,bac_professionnel,M,formation_continue,dijon,pro_prod,4,3,3,0,0,0,0,3,1,0,1,1,0,0
2025,bac_professionnel,M,formation_continue,grenoble,pro_prod,6,5,4,1,0,0,0,4,0,1,3,0,0,1
2025,bac_professionnel,M,formation_continue,guadeloupe,pro_prod,6,5,3,2,0,0,0,3,0,0,1,0,2,2
2025,bac_professionnel,M,formation_continue,guyane,pro_serv,3,3,0,2,1,1,0,1,0,0,0,0,1,2
2025,bac_professionnel,M,formation_continue,la_reunion,pro_prod,42,32,30,2,0,0,0,30,0,0,1,0,29,2
2025,bac_professionnel,M,formation_continue,lille,pro_prod,48,44,38,5,1,0,1,38,1,8,15,9,5,6
2025,bac_professionnel,M,formation_continue,lille,pro_serv,5,5,5,0,0,0,0,5,0,0,2,2,1,0
2025,bac_professionnel,M,formation_continue,limoges,pro_prod,87,87,86,1,0,0,0,86,0,6,37,34,9,1
2025,bac_professionnel,M,formation_continue,limoges,pro_serv,9,8,7,0,1,0,1,7,0,0,4,1,2,1
2025,bac_professionnel,M,formation_continue,lyon,pro_prod,14,14,12,2,0,0,0,12,0,2,2,4,4,2
2025,bac_professionnel,M,formation_continue,lyon,pro_serv,13,13,10,3,0,0,0,10,0,2,1,4,3,3
2025,bac_professionnel,M,formation_continue,martinique,pro_prod,1,1,1,0,0,0,0,1,0,1,0,0,0,0
2025,bac_professionnel,M,formation_continue,montpellier,pro_prod,15,12,11,1,0,0,0,11,0,4,3,1,3,1
2025,bac_professionnel,M,formation_continue,nancy-metz,pro_prod,31,30,26,4,0,0,0,26,1,6,12,3,4,4
2025,bac_professionnel,M,formation_continue,nancy-metz,pro_serv,3,3,3,0,0,0,0,3,0,0,1,2,0,0
